date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,fips
2020-05-27,26,285,13,11,4,20,0.7049639529,0.4315797321,113,32844,709,147112,276,09005,9005
2020-05-28,25,285,13,11,4,20,0.6936899808,0.4521547556,114,32954,677,147014,264,09005,9005
2020-05-29,24,285,12,11,3,20,0.6829344509,0.466806615,116,33059,647,146920,252,09005,9005
2020-05-30,23,285,12,11,3,20,0.6736385719,0.4810371095,117,33160,619,146831,241,09005,9005
2020-05-31,22,285,11,11,3,20,0.6656891474,0.4948789161,118,33256,591,146746,230,09005,9005
2020-06-01,21,285,11,11,3,20,0.6591077995,0.508325793,119,33348,565,146664,220,09005,9005
2020-06-02,20,285,10,11,3,20,0.6540315522,0.5155646821,120,33436,540,146586,210,09005,9005
2020-06-03,19,285,10,11,2,20,0.6507060978,0.516524658,121,33520,516,146512,201,09005,9005
2020-06-04,18,285,9,11,2,20,0.649095939,0.5400834817,122,33600,493,146441,192,09005,9005
2020-06-05,17,285,9,11,2,20,0.6493146139,0.5631143664,123,33676,471,146373,183,09005,9005
2020-06-06,16,285,8,11,2,20,0.6518847194,0.5912399543,124,33750,450,146308,175,09005,9005
2020-06-07,15,285,8,11,2,20,0.6563154642,0.6072814165,124,33819,430,146246,167,09005,9005
2020-06-08,14,285,7,11,1,20,0.6628910994,0.6227037022,125,33886,411,146187,159,09005,9005
2020-06-09,13,285,7,11,1,20,0.671236955,0.643388472,126,33950,392,146130,152,09005,9005
2020-06-10,12,285,6,11,1,20,0.6810622172,0.6463256658,126,34011,375,146076,145,09005,9005
2020-06-11,11,285,6,11,1,20,0.6923360753,0.6950327075,127,34069,358,146025,139,09005,9005
2020-06-12,10,285,6,11,1,20,0.7046711964,0.7030188702,127,34124,342,145976,132,09005,9005
2020-06-13,10,285,5,11,1,20,0.7178239652,0.7165425009,128,34177,326,145929,126,09005,9005
2020-06-14,9,285,5,11,1,20,0.7313327193,0.7241898649,128,34227,312,145884,121,09005,9005
2020-06-15,8,285,5,11,0,20,0.7453404057,0.7259196968,129,34275,298,145841,115,09005,9005
2020-06-16,8,285,4,11,0,20,0.7595082486,0.7276032956,129,34322,284,145800,110,09005,9005
2020-06-17,7,285,4,11,0,20,0.7732148701,0.7351935402,129,34366,271,145761,105,09005,9005
2020-06-18,6,285,4,11,0,20,0.7856704465,0.7489184331,130,34408,259,145724,100,09005,9005
2020-06-19,6,285,3,11,0,20,0.797081047,0.7456244764,130,34448,247,145689,96,09005,9005
2020-06-20,5,285,3,11,0,20,0.8072958748,0.754222715,131,34486,236,145655,91,09005,9005
2020-06-21,5,285,3,11,0,20,0.8160289161,0.7459282004,131,34523,225,145622,87,09005,9005
2020-06-22,4,285,3,11,0,20,0.8233582184,0.7438124131,131,34557,215,145591,83,09005,9005
2020-06-23,4,285,2,11,0,20,0.8293710062,0.7363031681,131,34591,206,145562,79,09005,9005
2020-06-24,3,285,2,11,0,20,0.8335158189,0.7351066637,132,34623,196,145534,76,09005,9005
2020-06-25,3,285,2,11,0,20,0.8360807398,0.7343662348,132,34653,187,145507,72,09005,9005
2020-06-26,3,285,2,11,0,20,0.8375103459,0.7339535431,132,34682,179,145481,69,09005,9005
2020-06-27,2,285,1,11,0,20,0.8379755611,0.7511397551,133,34710,171,145457,66,09005,9005
2020-06-28,2,285,1,11,0,20,0.8374951458,0.7512784391,133,34736,163,145433,63,09005,9005
2020-06-29,1,285,1,11,0,20,0.8362820529,0.7574021315,133,34761,155,145411,60,09005,9005
2020-06-30,1,285,1,11,0,20,0.8347319251,0.7405291068,133,34785,148,145389,57,09005,9005
2020-07-01,1,285,1,11,0,20,0.8329773765,0.7641296121,133,34808,142,145369,54,09005,9005
2020-07-02,1,285,1,11,0,20,0.8315826054,0.7703057505,134,34830,135,145350,52,09005,9005
2020-07-03,0,285,0,11,0,20,0.8306650235,0.7763441363,134,34851,129,145331,50,09005,9005
2020-07-04,0,285,0,11,0,20,0.8302729453,0.7764573195,134,34871,123,145313,47,09005,9005
2020-07-05,0,285,0,11,0,20,0.8306296659,0.7763543431,134,34890,117,145297,45,09005,9005
2020-07-06,0,285,0,11,0,20,0.8325455049,0.7815747908,134,34908,112,145281,43,09005,9005
2020-07-07,0,285,0,11,0,20,0.8359558545,0.774816805,134,34926,107,145265,41,09005,9005
2020-07-08,0,285,0,11,0,20,0.84124355,0.7906108868,135,34942,102,145251,39,09005,9005
2020-07-09,0,285,0,11,0,20,0.8484253601,0.7943111795,135,34958,97,145237,37,09005,9005
2020-07-10,0,285,0,11,0,20,0.8571307098,0.8091186696,135,34973,93,145223,36,09005,9005
2020-07-11,0,285,0,11,0,20,0.8673733256,0.8234823892,135,34988,89,145209,35,09005,9005
2020-07-12,0,285,0,11,0,20,0.8793226012,0.8315799358,135,35002,86,145194,36,09005,9005
2020-07-13,0,285,0,11,0,20,0.8929981718,0.8449526467,135,35018,84,145176,38,09005,9005
2020-07-14,0,285,0,11,0,20,0.9077047987,0.8464807119,135,35034,83,145156,41,09005,9005
2020-07-15,0,285,0,11,0,20,0.9231474289,0.8593433166,135,35052,84,145134,45,09005,9005
2020-07-16,0,285,0,11,0,20,0.9391696961,0.8431710811,136,35072,86,145110,50,09005,9005
2020-07-17,0,285,0,11,0,20,0.9554068853,0.8500308137,136,35094,90,145082,56,09005,9005
2020-07-18,0,285,0,11,0,20,0.9711722502,0.8685737556,136,35118,96,145050,64,09005,9005
2020-07-19,0,285,0,11,0,20,0.9859286892,0.8643139386,136,35146,103,145013,72,09005,9005
2020-07-20,0,285,0,11,0,20,0.9985624565,0.8606668841,136,35178,113,144970,83,09005,9005
2020-07-21,0,285,0,11,0,20,1.0101994517,0.8515340703,136,35215,125,144920,97,09005,9005
2020-07-22,0,285,0,11,0,20,1.0201619918,0.8371111273,136,35258,141,144859,114,09005,9005
2020-07-23,0,285,0,11,0,20,1.0283259339,0.8174338922,136,35309,161,144787,136,09005,9005
2020-07-24,0,285,0,11,0,20,1.0346658926,0.8619647787,136,35370,187,144699,162,09005,9005
2020-07-25,0,285,0,11,0,20,1.0391004214,0.8602307121,136,35443,218,144595,194,09005,9005
2020-07-26,0,285,0,11,0,20,1.0417952042,0.8747786614,137,35529,256,144472,230,09005,9005
2020-07-27,0,285,0,11,0,20,1.0429527561,0.8866071716,137,35632,302,144328,272,09005,9005
2020-07-28,0,285,0,11,0,20,1.0426242489,0.9085365394,137,35752,355,144159,320,09005,9005
2020-07-29,0,285,0,11,0,20,1.0415903042,0.9263941466,137,35894,418,143960,377,09005,9005
2020-07-30,1,285,0,11,0,20,1.0398192911,0.9461237378,137,36062,493,143727,444,09005,9005
2020-07-31,1,285,0,11,0,20,1.0366216258,0.9746694119,137,36258,580,143452,522,09005,9005
2020-08-01,3,285,1,11,0,20,1.0326410427,0.9956782523,138,36490,682,143129,613,09005,9005
2020-08-02,4,285,1,11,0,20,,,138,36762,803,142750,721,09005,9005
2020-08-03,5,285,1,11,0,20,,,138,37080,942,142313,839,09005,9005
2020-08-04,7,285,2,11,0,20,,,138,37447,1101,141821,964,09005,9005
2020-08-05,9,285,3,11,1,20,,,139,37867,1278,141270,1094,09005,9005
2020-08-06,12,285,3,11,1,20,,,139,38341,1471,140660,1231,09005,9005
2020-08-07,14,285,4,11,2,20,,,140,38872,1680,139989,1371,09005,9005
2020-08-08,17,285,5,11,2,20,,,140,39459,1902,139261,1512,09005,9005
2020-08-09,21,285,6,11,3,20,,,141,40104,2135,138478,1650,09005,9005
2020-08-10,24,285,7,11,4,20,,,142,40804,2374,137645,1783,09005,9005
2020-08-11,28,285,9,11,5,20,,,143,41556,2617,136770,1906,09005,9005
2020-08-12,33,285,10,11,5,20,,,144,42356,2858,135860,2015,09005,9005
2020-08-13,37,285,12,11,6,20,,,145,43197,3091,134927,2108,09005,9005
2020-08-14,42,285,14,11,7,20,,,147,44072,3312,133979,2180,09005,9005
2020-08-15,47,285,16,11,8,20,,,149,44972,3515,133030,2229,09005,9005
2020-08-16,52,285,17,11,9,20,,,151,45887,3693,132092,2252,09005,9005
2020-08-17,57,285,19,11,10,20,,,153,46810,3845,131148,2274,09005,9005
2020-08-18,62,285,21,11,11,20,,,156,47745,3980,130175,2312,09005,9005
2020-08-19,66,285,23,11,12,20,,,158,48697,4106,129177,2358,09005,9005
2020-08-20,71,285,25,11,13,20,,,161,49668,4227,128157,2407,09005,9005
2020-08-21,75,285,26,11,14,20,,,164,50660,4343,127116,2456,09005,9005
2020-08-22,79,285,28,11,15,20,,,167,51671,4455,126056,2505,09005,9005
2020-08-23,83,285,30,11,15,20,,,170,52702,4565,124978,2552,09005,9005
2020-08-24,87,285,31,11,16,20,,,174,53752,4671,123884,2596,09005,9005
2020-08-25,91,285,33,11,17,20,,,177,54819,4774,122775,2638,09005,9005
2020-08-26,95,285,34,11,18,20,,,181,55903,4872,121653,2677,09005,9005
2020-08-27,98,285,36,11,18,20,,,185,57001,4966,120518,2712,09005,9005
2020-08-28,102,285,37,11,19,20,,,189,58113,5055,119374,2744,09005,9005
2020-08-29,105,285,39,11,20,20,,,193,59238,5138,118221,2772,09005,9005
2020-08-30,108,285,40,11,20,20,,,198,60373,5216,117062,2797,09005,9005
2020-08-31,111,285,41,11,21,20,,,202,61518,5288,115897,2818,09005,9005
2020-09-01,114,285,43,11,22,20,,,207,62670,5353,114728,2834,09005,9005
2020-09-02,117,285,44,11,22,20,,,211,63828,5412,113558,2846,09005,9005
2020-09-03,120,285,45,11,23,20,,,216,64989,5463,112389,2854,09005,9005
2020-09-04,122,285,46,11,23,20,,,221,66152,5508,111222,2858,09005,9005
2020-09-05,125,285,47,11,24,20,,,226,67318,5545,110057,2857,09005,9005
2020-09-06,127,285,48,11,24,20,,,231,68482,5573,108897,2853,09005,9005
2020-09-07,129,285,49,11,25,20,,,236,69644,5594,107744,2844,09005,9005
2020-09-08,131,285,50,11,25,20,,,242,70801,5607,106600,2831,09005,9005
2020-09-09,133,285,51,11,25,20,,,247,71952,5612,105466,2814,09005,9005
2020-09-10,134,285,52,11,26,20,,,252,73095,5609,104344,2793,09005,9005
2020-09-11,136,285,53,11,26,20,,,258,74229,5598,103235,2768,09005,9005
2020-09-12,137,285,53,11,26,20,,,263,75352,5579,102141,2739,09005,9005
2020-09-13,138,285,54,11,26,20,,,269,76462,5553,101063,2707,09005,9005
2020-09-14,139,285,54,11,26,20,,,275,77559,5519,100002,2672,09005,9005
2020-09-15,139,285,55,11,27,20,,,280,78640,5477,98959,2633,09005,9005
2020-09-16,140,285,55,11,27,20,,,286,79705,5429,97935,2592,09005,9005
2020-09-17,140,285,56,11,27,20,,,292,80753,5373,96932,2547,09005,9005
2020-09-18,140,285,56,11,27,20,,,298,81782,5312,95949,2501,09005,9005
2020-09-19,140,285,56,11,27,20,,,303,82792,5244,94988,2452,09005,9005
2020-09-20,139,285,56,11,27,20,,,309,83782,5170,94049,2401,09005,9005
2020-09-21,139,285,56,11,26,20,,,315,84750,5091,93133,2349,09005,9005
2020-09-22,138,285,56,11,26,20,,,321,85697,5006,92240,2295,09005,9005
2020-09-23,137,285,56,11,26,20,,,326,86621,4918,91371,2240,09005,9005
2020-09-24,136,285,56,11,26,20,,,332,87523,4825,90525,2183,09005,9005
2020-09-25,135,285,55,11,26,20,,,338,88402,4728,89704,2126,09005,9005
2020-09-26,134,285,55,11,25,20,,,343,89257,4628,88906,2068,09005,9005
2020-09-27,132,285,55,11,25,20,,,349,90089,4525,88133,2010,09005,9005
2020-09-28,131,285,54,11,25,20,,,354,90897,4419,87384,1951,09005,9005
2020-09-29,129,285,54,11,24,20,,,360,91681,4312,86658,1893,09005,9005
2020-09-30,127,285,53,11,24,20,,,365,92441,4203,85956,1834,09005,9005
2020-10-01,125,285,52,11,24,20,,,370,93178,4092,85278,1776,09005,9005
2020-10-02,123,285,52,11,23,20,,,376,93891,3981,84623,1718,09005,9005
2020-10-03,121,285,51,11,23,20,,,381,94580,3869,83991,1661,09005,9005
2020-10-04,118,285,50,11,22,20,,,386,95247,3756,83381,1604,09005,9005
2020-10-05,116,285,50,11,22,20,,,391,95890,3644,82793,1549,09005,9005
2020-10-06,114,285,49,11,21,20,,,396,96511,3532,82227,1494,09005,9005
2020-10-07,111,285,48,11,21,20,,,401,97110,3420,81682,1440,09005,9005
2020-10-08,109,285,47,11,20,20,,,405,97686,3309,81159,1387,09005,9005
2020-10-09,106,285,46,11,20,20,,,410,98241,3199,80655,1335,09005,9005
2020-10-10,104,285,45,11,19,20,,,415,98776,3091,80172,1284,09005,9005
2020-10-11,101,285,44,11,19,20,,,419,99289,2984,79708,1235,09005,9005
2020-10-12,98,285,43,11,18,20,,,423,99783,2879,79262,1186,09005,9005
2020-10-13,96,285,42,11,18,20,,,427,100258,2776,78835,1139,09005,9005
2020-10-14,93,285,41,11,17,20,,,432,100714,2675,78425,1094,09005,9005
2020-10-15,90,285,40,11,17,20,,,436,101151,2575,78031,1049,09005,9005
2020-10-16,88,285,39,11,16,20,,,440,101571,2478,77655,1006,09005,9005
2020-10-17,85,285,38,11,16,20,,,443,101973,2384,77295,965,09005,9005
2020-10-18,82,285,37,11,15,20,,,447,102358,2291,76950,924,09005,9005
2020-10-19,80,285,36,11,14,20,,,451,102727,2201,76620,885,09005,9005
2020-10-20,77,285,35,11,14,20,,,454,103080,2114,76304,847,09005,9005
2020-10-21,74,285,34,11,13,20,,,458,103419,2029,76002,811,09005,9005
2020-10-22,72,285,33,11,13,20,,,461,103742,1947,75714,776,09005,9005
2020-10-23,69,285,32,11,12,20,,,464,104052,1867,75438,742,09005,9005
2020-10-24,67,285,31,11,12,20,,,467,104348,1789,75174,709,09005,9005
2020-10-25,65,285,30,11,11,20,,,470,104631,1714,74922,678,09005,9005
2020-10-26,62,285,29,11,11,20,,,473,104902,1642,74682,648,09005,9005
2020-10-27,60,285,28,11,10,20,,,476,105160,1572,74453,619,09005,9005
2020-10-28,58,285,27,11,10,20,,,479,105407,1505,74233,591,09005,9005
2020-10-29,55,285,27,11,10,20,,,481,105643,1440,74024,564,09005,9005
2020-10-30,53,285,26,11,9,20,,,484,105868,1377,73825,539,09005,9005
2020-10-31,51,285,25,11,9,20,,,486,106083,1316,73635,514,09005,9005
2020-03-14,0,1494,0,62,0,215,,,659,0,68,891569,82,09003,9003
2020-03-15,0,1494,0,62,0,215,1.7326279666,1.0875466288,659,36,89,891515,98,09003,9003
2020-03-16,0,1494,0,62,0,215,1.7367668071,0.6475656439,659,81,113,891447,122,09003,9003
2020-03-17,0,1494,0,62,0,215,1.7402888791,0.5368523581,659,137,143,891360,153,09003,9003
2020-03-18,0,1494,0,62,0,215,1.7435543899,0.5128156756,659,207,180,891250,192,09003,9003
2020-03-19,0,1494,0,62,0,215,1.7455292906,0.471831052,659,296,227,891112,242,09003,9003
2020-03-20,0,1494,0,62,0,215,1.7457977845,0.442886031,659,407,286,890938,305,09003,9003
2020-03-21,0,1494,0,62,0,215,1.7447418772,0.4085498291,659,547,360,890719,384,09003,9003
2020-03-22,0,1494,0,62,0,215,1.7416188552,0.3805838544,659,724,454,890443,483,09003,9003
2020-03-23,0,1494,0,62,0,215,1.7369815214,0.3588285266,659,945,571,890096,608,09003,9003
2020-03-24,0,1494,0,62,0,215,1.7300515154,0.3261880309,659,1225,719,889660,766,09003,9003
2020-03-25,0,1494,0,62,0,215,1.7210599116,0.3287836833,660,1576,905,889111,963,09003,9003
2020-03-26,0,1494,0,62,0,215,1.7100106918,0.2857852968,660,2017,1139,888421,1212,09003,9003
2020-03-27,0,1494,0,62,0,215,1.6965988229,0.2376954456,660,2573,1433,887553,1524,09003,9003
2020-03-28,0,1494,0,62,0,215,1.6822014067,0.2303046163,661,3272,1802,886463,1916,09003,9003
2020-03-29,4,1494,1,62,0,215,1.6636770723,0.2183316229,661,4149,2266,885094,2407,09003,9003
2020-03-30,10,1494,2,62,0,215,1.6436965795,0.2183259917,662,5252,2848,883375,3023,09003,9003
2020-03-31,16,1494,4,62,0,215,1.6211101872,0.2017521108,662,6636,3578,881226,3788,09003,9003
2020-04-01,25,1494,7,62,2,215,1.597169913,0.1855690619,663,8354,4477,878644,4652,09003,9003
2020-04-02,35,1494,10,62,4,215,1.5719370798,0.181306148,665,10439,5541,875621,5590,09003,9003
2020-04-03,47,1494,14,62,6,215,1.5454040918,0.1543245458,666,12920,6768,872139,6591,09003,9003
2020-04-04,62,1494,19,62,9,215,1.5176941205,0.1680972281,668,15819,8145,868202,7629,09003,9003
2020-04-05,80,1494,25,62,13,215,1.4890653267,0.1474941356,671,19141,9651,863842,8667,09003,9003
2020-04-06,100,1494,31,62,17,215,1.4596086115,0.1386770488,674,22878,11253,859114,9658,09003,9003
2020-04-07,123,1494,38,62,21,215,1.4287181907,0.1418208425,677,26999,12906,854104,10548,09003,9003
2020-04-08,148,1494,46,62,26,215,1.3980433171,0.1275819049,682,31454,14558,848910,11286,09003,9003
2020-04-09,175,1494,55,62,32,215,1.3675058506,0.1190768041,687,36170,16137,843675,11805,09003,9003
2020-04-10,204,1494,65,62,37,215,1.3368117726,0.1106169131,694,41045,17558,838552,12053,09003,9003
2020-04-11,234,1494,76,62,43,215,1.305793056,0.1195712453,702,45951,18755,833688,12012,09003,9003
2020-04-12,264,1494,87,62,49,215,1.2743802906,0.1055453188,712,50775,19657,829224,11651,09003,9003
2020-04-13,292,1494,97,62,54,215,1.2435250073,0.1,723,55389,20201,825288,10973,09003,9003
2020-04-14,318,1494,107,62,60,215,1.2134319767,0.1000455708,735,59674,20342,821943,10033,09003,9003
2020-04-15,342,1494,117,62,64,215,1.1839174171,0.1027921876,747,63597,20128,818814,9240,09003,9003
2020-04-16,361,1494,125,62,68,215,1.1555967558,0.1,761,67242,19703,815745,8663,09003,9003
2020-04-17,377,1494,131,62,72,215,1.1280129577,0.1,775,70680,19169,812759,8211,09003,9003
2020-04-18,389,1494,137,62,74,215,1.1015685953,0.1,790,73949,18582,809868,7832,09003,9003
2020-04-19,398,1494,142,62,76,215,1.0764644822,0.1,806,77073,17971,807077,7499,09003,9003
2020-04-20,405,1494,146,62,78,215,1.05287626,0.1,822,80068,17357,804388,7195,09003,9003
2020-04-21,408,1494,149,62,78,215,1.031056353,0.1,838,82942,16748,801798,6909,09003,9003
2020-04-22,410,1494,151,62,79,215,1.0110825893,0.1,854,85704,16149,799307,6639,09003,9003
2020-04-23,409,1494,152,62,79,215,0.9930953962,0.1,870,88358,15564,796912,6380,09003,9003
2020-04-24,407,1494,153,62,79,215,0.9769747611,0.1,887,90909,14993,794610,6131,09003,9003
2020-04-25,404,1494,153,62,78,215,0.963341531,0.1,903,93360,14438,792398,5892,09003,9003
2020-04-26,400,1494,153,62,77,215,0.9526934056,0.1,920,95716,13900,790273,5662,09003,9003
2020-04-27,394,1494,152,62,76,215,0.9446574482,0.1,936,97979,13377,788232,5439,09003,9003
2020-04-28,387,1494,151,62,75,215,0.9392229463,0.1,952,100152,12870,786274,5225,09003,9003
2020-04-29,380,1494,150,62,74,215,0.9363971959,0.1,968,102239,12379,784393,5017,09003,9003
2020-04-30,373,1494,148,62,72,215,0.9363024147,0.1,983,104245,11904,782588,4817,09003,9003
2020-05-01,364,1494,146,62,71,215,0.9390493055,0.1,999,106170,11445,780856,4624,09003,9003
2020-05-02,356,1494,144,62,69,215,0.9441332022,0.1,1014,108018,11002,779194,4438,09003,9003
2020-05-03,347,1494,141,62,67,215,0.9509094683,0.1,1028,109792,10573,777600,4258,09003,9003
2020-05-04,338,1494,139,62,66,215,0.9591282839,0.1,1043,111494,10158,776070,4086,09003,9003
2020-05-05,329,1494,136,62,64,215,0.9678727689,0.1,1057,113125,9755,774603,3922,09003,9003
2020-05-06,320,1494,133,62,62,215,0.9768357152,0.1,1071,114692,9368,773197,3762,09003,9003
2020-05-07,310,1494,131,62,60,215,0.9854185741,0.1023588409,1084,116194,8995,771848,3608,09003,9003
2020-05-08,301,1494,128,62,58,215,0.992752434,0.1233357486,1097,117635,8636,770555,3460,09003,9003
2020-05-09,292,1494,125,62,56,215,0.99816826,0.127545837,1110,119017,8289,769316,3317,09003,9003
2020-05-10,282,1494,121,62,54,215,1.0009134597,0.1209798634,1122,120342,7955,768128,3180,09003,9003
2020-05-11,273,1494,118,62,52,215,1.0006773682,0.1210480171,1135,121612,7633,766989,3049,09003,9003
2020-05-12,264,1494,115,62,50,215,0.9971311199,0.1220717309,1146,122829,7322,765899,2922,09003,9003
2020-05-13,255,1494,112,62,49,215,0.9903475061,0.1298034942,1158,123996,7024,764853,2801,09003,9003
2020-05-14,247,1494,109,62,47,215,0.9799936608,0.1270188892,1169,125116,6736,763850,2684,09003,9003
2020-05-15,238,1494,106,62,45,215,0.9657531384,0.1253562712,1179,126191,6459,762888,2571,09003,9003
2020-05-16,230,1494,103,62,43,215,0.9486795318,0.1187379915,1190,127220,6193,761967,2463,09003,9003
2020-05-17,221,1494,100,62,41,215,0.9294999597,0.1127276517,1200,128204,5937,761086,2360,09003,9003
2020-05-18,213,1494,97,62,40,215,0.9084415964,0.1072596722,1210,129146,5691,760244,2261,09003,9003
2020-05-19,206,1494,94,62,38,215,0.8863772894,0.1020820836,1219,130048,5455,759437,2165,09003,9003
2020-05-20,198,1494,91,62,37,215,0.8638998801,0.1,1228,130913,5228,758664,2074,09003,9003
2020-05-21,190,1494,88,62,35,215,0.8413224315,0.1,1237,131740,5010,757924,1986,09003,9003
2020-05-22,183,1494,85,62,33,215,0.8200061237,0.1,1246,132533,4801,757215,1902,09003,9003
2020-05-23,176,1494,83,62,32,215,0.8004974315,0.1,1254,133293,4599,756537,1821,09003,9003
2020-05-24,169,1494,80,62,31,215,0.7835118955,0.1,1262,134020,4406,755887,1743,09003,9003
2020-05-25,162,1494,77,62,29,215,0.7690940293,0.1,1270,134716,4221,755265,1669,09003,9003
2020-05-26,156,1494,74,62,28,215,0.7571600433,0.1,1277,135383,4043,754669,1598,09003,9003
2020-05-27,150,1494,72,62,27,215,0.7483694601,0.1,1284,136021,3872,754099,1530,09003,9003
2020-05-28,144,1494,69,62,25,215,0.7427822828,0.1031198726,1291,136632,3708,753554,1464,09003,9003
2020-05-29,138,1494,67,62,24,215,0.7398865997,0.1212762924,1298,137217,3551,753032,1402,09003,9003
2020-05-30,132,1494,65,62,23,215,0.7393565577,0.1214293023,1304,137777,3400,752531,1342,09003,9003
2020-05-31,126,1494,62,62,22,215,0.7410713606,0.1324812868,1310,138314,3255,752052,1284,09003,9003
2020-06-01,121,1494,60,62,21,215,0.7444481992,0.1315064774,1316,138827,3117,751595,1229,09003,9003
2020-06-02,116,1494,58,62,20,215,0.7490851423,0.13594141,1322,139317,2984,751157,1176,09003,9003
2020-06-03,111,1494,55,62,19,215,0.754219526,0.1460062464,1327,139786,2857,750738,1125,09003,9003
2020-06-04,105,1494,52,62,18,215,0.7595379647,0.1502444481,1331,140235,2735,750338,1077,09003,9003
2020-06-05,100,1494,50,62,17,215,0.7644868516,0.1545893302,1335,140665,2618,749954,1030,09003,9003
2020-06-06,95,1494,47,62,16,215,0.7689064393,0.1590870078,1338,141077,2505,749587,986,09003,9003
2020-06-07,90,1494,45,62,15,215,0.7725505564,0.1580350418,1341,141472,2398,749235,943,09003,9003
2020-06-08,85,1494,42,62,14,215,0.7750963965,0.1630736238,1345,141849,2295,748899,902,09003,9003
2020-06-09,80,1494,40,62,13,215,0.7770402638,0.174059483,1348,142209,2196,748578,863,09003,9003
2020-06-10,76,1494,38,62,12,215,0.7773955899,0.1739569092,1351,142555,2101,748270,825,09003,9003
2020-06-11,72,1494,36,62,12,215,0.7765081929,0.1742130786,1353,142885,2011,747976,790,09003,9003
2020-06-12,68,1494,34,62,11,215,0.7755139921,0.1802735824,1356,143197,1925,747697,755,09003,9003
2020-06-13,64,1494,32,62,10,215,0.7743367158,0.1806134328,1359,143501,1841,747426,722,09003,9003
2020-06-14,61,1494,30,62,9,215,0.7733636271,0.186667842,1361,143791,1761,747168,691,09003,9003
2020-06-15,57,1494,28,62,9,215,0.7733500945,0.1808982458,1364,144067,1685,746922,661,09003,9003
2020-06-16,54,1494,27,62,8,215,0.7741480562,0.1806678941,1366,144331,1612,746687,632,09003,9003
2020-06-17,51,1494,25,62,8,215,0.7762895443,0.1800496997,1368,144582,1542,746464,604,09003,9003
2020-06-18,48,1494,24,62,7,215,0.7799330474,0.1847714137,1370,144822,1475,746250,578,09003,9003
2020-06-19,45,1494,22,62,6,215,0.7853234137,0.1889888516,1372,145052,1412,746045,553,09003,9003
2020-06-20,42,1494,21,62,6,215,0.7926589255,0.1926447745,1374,145271,1350,745850,529,09003,9003
2020-06-21,40,1494,20,62,5,215,0.8013199624,0.2016915539,1376,145482,1292,745662,506,09003,9003
2020-06-22,37,1494,18,62,5,215,0.8117662066,0.198675983,1377,145684,1235,745482,484,09003,9003
2020-06-23,35,1494,17,62,5,215,0.8230260359,0.2127460583,1379,145877,1182,745310,463,09003,9003
2020-06-24,32,1494,16,62,4,215,0.83534766,0.2380566252,1380,146062,1130,745146,443,09003,9003
2020-06-25,30,1494,15,62,4,215,0.8479187974,0.2517481585,1382,146238,1081,744989,423,09003,9003
2020-06-26,28,1494,14,62,3,215,0.8604200921,0.2539128483,1383,146407,1034,744839,404,09003,9003
2020-06-27,26,1494,13,62,3,215,0.8720726904,0.267869541,1385,146569,989,744695,387,09003,9003
2020-06-28,24,1494,12,62,2,215,0.8828689141,0.2647529397,1386,146723,945,744557,370,09003,9003
2020-06-29,22,1494,11,62,2,215,0.8924767539,0.2619793952,1387,146870,904,744426,353,09003,9003
2020-06-30,20,1494,10,62,2,215,0.9007608349,0.2653614897,1388,147012,864,744300,338,09003,9003
2020-07-01,19,1494,10,62,1,215,0.9077855009,0.2633336433,1390,147147,827,744180,323,09003,9003
2020-07-02,17,1494,9,62,1,215,0.913432443,0.2617035115,1391,147276,790,744066,309,09003,9003
2020-07-03,16,1494,8,62,1,215,0.9183078789,0.248749089,1392,147399,756,743956,295,09003,9003
2020-07-04,14,1494,8,62,0,215,0.9215875853,0.2651228274,1393,147517,723,743851,282,09003,9003
2020-07-05,13,1494,7,62,0,215,0.9241999629,0.2528216936,1394,147630,691,743750,270,09003,9003
2020-07-06,11,1494,6,62,0,215,0.9266382265,0.2578913302,1394,147738,660,743654,258,09003,9003
2020-07-07,10,1494,6,62,0,215,0.928390082,0.2631591158,1395,147841,632,743560,249,09003,9003
2020-07-08,9,1494,5,62,0,215,0.9301713675,0.2741919084,1396,147942,606,743462,246,09003,9003
2020-07-09,8,1494,5,62,0,215,0.9324262102,0.2735409913,1397,148042,585,743360,247,09003,9003
2020-07-10,7,1494,4,62,0,215,0.9357120036,0.2725924645,1398,148144,569,743254,252,09003,9003
2020-07-11,6,1494,4,62,0,215,0.9391409556,0.2831496167,1398,148249,558,743142,259,09003,9003
2020-07-12,5,1494,3,62,0,215,0.9435454554,0.2876516498,1399,148357,553,743025,269,09003,9003
2020-07-13,4,1494,3,62,0,215,0.9485475378,0.2977546783,1400,148469,552,742900,281,09003,9003
2020-07-14,3,1494,2,62,0,215,0.9542943148,0.2960957267,1400,148586,556,742769,295,09003,9003
2020-07-15,3,1494,2,62,0,215,0.9609576324,0.305719198,1401,148710,566,742628,312,09003,9003
2020-07-16,2,1494,2,62,0,215,0.9689809484,0.2803090554,1402,148842,580,742476,332,09003,9003
2020-07-17,2,1494,2,62,0,215,0.9777645657,0.2835469462,1402,148982,600,742312,355,09003,9003
2020-07-18,2,1494,1,62,0,215,0.9877100412,0.2922229401,1403,149133,625,742134,383,09003,9003
